question,answer,chapter,explanation
ヘレニズム時代の哲学であるストア派は精神的快楽を求め、エピクロス派は厳格な禁欲こそが幸福であると説いた。,×,第2章　西アジアと地中海周辺,間違った文章である。禁欲を説いたのが「ストア派」、精神的快楽を説いたのが「エピクロス派」である。
歴史家のヘロドトスはペロポネソス戦争を批判的に記述し、トゥキディデスはペルシア戦争を物語風に描いた。,×,第2章　西アジアと地中海周辺,間違った文章である。ペルシア戦争を物語風に描いたのが「ヘロドトス」、ペロポネソス戦争を批判的に記述したのが「トゥキディデス」である。
イタリア半島の先住民であるエトルリア人は、前7世紀から前6世紀にかけて、多数の都市国家を築き最盛期を迎えた。,◯,第2章　西アジアと地中海周辺,エトルリア人はギリシア文化を受容し、工芸や建築技術を磨いてイタリア半島に最初の文明を花開かせた。
ローマは建国当初からラテン人による独立した共和政国家であり、エトルリア人の影響を受けることはなかった。,×,第2章　西アジアと地中海周辺,間違った文章である。ローマははじめエトルリア人の支配下にあり、政治や土木建築などの面で大きな影響を受けていた。
ローマ共和政の最高決定機関である元老院は、主に平民から選出された議員によって構成されていた。,×,第2章　西アジアと地中海周辺,間違った文章である。元老院は、公職経験者である貴族（パトリキ）によって構成されていた。
ローマ最古の成文法である十二表法は、貴族が独占していた法の知識を公開し、平民の権利を守る一助となった。,◯,第2章　西アジアと地中海周辺,前5世紀半ばに制定され、それまで慣習的に貴族が握っていた法を成文化したものである。
ホルテンシウス法の制定により、平民会の議決が元老院の承認なしに国法として認められるようになった。,◯,第2章　西アジアと地中海周辺,この法の制定によって、平民の権利が尊重され、身分闘争は一応の終結を見た。
ローマはイタリア半島を統一する際、支配した都市の処遇をすべて均一にすることで、都市間の連帯を強化させた。,×,第2章　西アジアと地中海周辺,間違った文章である。ローマは都市ごとに異なる処遇をほどこし、都市同士の連帯を禁じる「分割統治」を行った。
第2回ポエニ戦争では、カルタゴのハンニバルとローマのスキピオが争い、最終的にローマが勝利した。,◯,第2章　西アジアと地中海周辺,ポエニ戦争の勝利によって、ローマは西地中海の制海権を確固たるものにした。
ローマは前146年までにマケドニアやギリシア諸都市をも征服し、地中海全域の覇者となった。,◯,第2章　西アジアと地中海周辺,西地中海のみならず東方へも進出し、地中海世界を一つの文化圏として統合する勢力となった。
ラティフンディア（大所領）では、没落した中小農民が雇われ、主に自給自足用の穀物生産が行われた。,×,第2章　西アジアと地中海周辺,間違った文章である。ラティフンディアでは「戦争捕虜（奴隷）」が使役され、収益性の高いブドウやオリーヴなどの商品作物が栽培された。
グラックス兄弟は、中小農民を再建するために公有地の占有を制限しようとしたが、元老院の反対にあい改革は挫折した。,◯,第2章　西アジアと地中海周辺,この挫折を機に「内乱の1回」と呼ばれる、閥族派と平民派による約100年の混乱期に突入した。
カエサルは内乱を制して事実上の独裁者となったが、前44年に共和政信奉派によって暗殺された。,◯,第2章　西アジアと地中海周辺,独裁を強めたカエサルは、共和政の伝統を守ろうとする勢力によって殺害され、政情は再び混乱した。
オクタウィアヌスはアクティウムの海戦でアントニウスとクレオパトラの連合軍を破り、地中海世界の政治的統一を達成した。,◯,第2章　西アジアと地中海周辺,前31年のこの勝利と翌年のプトレマイオス朝滅亡により、長きにわたる内戦が終結した。
