question,answer,chapter,explanation
8世紀末になると、それまで郡司の支配力を背景に徴収されていた調・庸において、品質の悪化や滞納が目立つようになった。,◯,第3章,正しい文章。律令制による画一的な民衆支配が限界を迎えつつあったことを示している。
奈良時代の家族では、夫婦は結婚すると夫の姓を名乗り、財産は夫が一括して管理するのが一般的であった。,×,第3章,間違った文章。夫婦は「別姓」のままであり、財産も各々が自分のものを所有していた。
国分寺建立の詔において、国分寺の正式名称は「金光明四天王護国之寺」、国分尼寺は「法華滅罪之寺」とされた。,◯,第3章,正しい文章。それぞれの寺には、僧20名、尼10名を置くことが定められた。
聖武天皇は大仏造立の詔において、自分自身を「天下の富・勢を持つ者」と述べ、その力を背景に尊像を造る決意を示した。,◯,第3章,正しい文章。自分の富と勢いをもってすれば造るのは容易だが、人々の心が至る（協力する）ことが重要であると説いた。
三世一身法では、既設の溝や池（旧き溝池）を利用して開墾した場合でも、三世にわたる田地の伝承が認められた。,×,第3章,間違った文章。既設の施設を利用した場合は「其の一身（本人1代）」に限り認められた。三世が認められたのは「新たに」施設を造った場合である。
墾田永年私財法が出された背景には、三世一身法の期限が来て土地が収公されるのを嫌い、農民が開墾を怠った（怠倦した）ことがあった。,◯,第3章,正しい文章。史料には「限満つる後、例に依りて収授す。是に由りて農夫怠倦して、開ける地復た荒る」と記されている。
墾田永年私財法では、身分に関わらず全ての人が無制限に田地を私有することが認められた。,×,第3章,間違った文章。身分（位階）によって私有できる面積には上限（一品・一位は500町、庶人は10町など）が設けられていた。
墾田永年私財法の史料に見える「郡司」の職名のうち、「大領・少領」は30町、「主政・主帳」は10町の私有が認められていた。,◯,第3章,正しい文章。郡司の中でも役職によって制限面積に差がつけられていたことがわかる。
大仏造立の詔で造ることとされたのは、華厳経の本尊である「盧舎那仏」の金銅像である。,◯,第3章,正しい文章。仏国土をあまねく照らす仏とされる。
三世一身法は、人口が増加して田地が不足（田池窄狭）したことを受けて、太政官が上申した内容に基づき施行された。,◯,第3章,正しい文章。養老七年（723年）の出来事である。
墾田永年私財法によって、三世一身法（養老七年の格）は完全に否定され、すべての土地は公地に戻された。,×,第3章,間違った文章。むしろ三世一身の制限を撤廃し、永年の私財（私有）を認めたものである。
国分寺建立の詔では、諸国に七重塔を造らせ、金光明最勝王経と妙法蓮華経を写して安置するように命じている。,◯,第3章,正しい文章。経典の力で国家を守護しようとする意図があった。
7世紀後半から8世紀初頭の「白鳳文化」は、新羅や遣唐使を通じて伝えられた唐初期の文化の影響を強く受けている。,◯,第3章,正しい文章。仏教文化を基調とした、生気ある若々しい文化が特徴である。
712年に完成した『古事記』は、舎人親王が中心となって編纂され、中国の歴史書の体裁をふまえた漢文の編年体で記されている。,×,第3章,間違った文章。記述の内容は『日本書紀』のものである。『古事記』は稗田阿礼のよみならわした内容を太安万侶が筆録したものである。
『万葉集』は、天皇や貴族だけでなく、東国の民衆が詠んだ「東歌」や「防人歌」も収録されており、当時の人々の感情が率直に表現されている。,◯,第3章,正しい文章。759年までの和歌約4500首が収録された、現存最古の歌集である。
奈良時代の教育機関において、中央に置かれた「大学」には主に郡司の子弟が入学し、地方の「国学」には貴族の子弟が優先的に入学した。,×,第3章,間違った文章。逆である。「大学」は貴族の子弟、「国学」は郡司の子弟が優先的に入学した。
南都六宗の一つである法相宗の僧、行基は、民衆への布教とともに用水施設や救済施設をつくる社会事業を行い、多くの民衆から支持された。,◯,第3章,正しい文章。当初は政府から弾圧されたが、のちに大仏造立への協力を求められ、大僧正に任じられた。
