question,answer,chapter,explanation
戸籍である庚寅年籍を作成した持統天皇は，中国の都城にならった本格的な宮都に遷都したが，その宮都を何というか。,藤原京,第3章,持統天皇が造営した、日本初の本格的な中国式都城。条坊制（碁盤の目）が採用されました。
刑部親王や藤原不比等らによって編集され，文武天皇の時代の701年に完成した律令を何というか。,大宝律令,第3章,701年、刑部親王と藤原不比等らによって完成。日本で初めて「律」と「令」が揃った法典です。
718年に藤原不比等らにより編纂され，757年に藤原仲麻呂が施行した律令を何というか。,養老律令,第3章,718年、藤原不比等が中心となり大宝律令を修正したもの。長く日本の基本法となりました。
律令制度下で神々の祭祀をつかさどる官庁を何というか。,神祇官,第3章,天神地祇（神々）を祀る、祭祀を司る機関。太政官より上位に置かれました。
律令制度下で行政全般を管轄する官庁を何というか。,太政官,第3章,行政全般を司る最高機関。太政大臣・左大臣・右大臣・大納言らが置かれました。
太政大臣や左・右大臣，大納言，参議など三位以上の高官を総称して何というか。,公卿,第3章,太政官の主要な官職（大臣・大納言・中納言など）に就いている高位の役人の総称です。
都を中心とする，大和・河内・摂津・山背に後から和泉も加えられ，五畿ともよばれた地域を何というか。,畿内,第3章,都の周辺の5つの国（山背・大和・河内・和泉・摂津）。特別な行政区分とされました。
大陸・朝鮮半島との外交や軍事の要地であった九州北部に置かれて西海道を統轄した，「遠の朝廷」とも呼ばれた機関を何というか。,大宰府,第3章,「遠の朝廷」と呼ばれ、九州の統治と外交・国防を担った重要な地方機関です。
隋・唐に留学して得た新知識を，中大兄皇子やのちに内臣となった中臣鎌足に教授し，大化改新に大きな影響を与えた学問僧は誰か。,南淵請安,第3章,遣隋使として中国に渡り、帰国後に改新政治の顧問（国博士）となった儒学者です。
蘇我入鹿の従兄弟で，中大兄皇子側につき右大臣となった人物は誰か。,蘇我倉山田石川麻呂,第3章,大化改新で右大臣に就任。後に中大兄皇子に疑われ、山田寺で自殺しました。
北方の蝦夷に対する最前線の基地として，孝徳天皇の時代に二つの城柵が築かれたが，それは磐舟柵と何か。,渟足柵,第3章,日本海側の防衛のため、現在の新潟県付近に設置された城柵（防御施設）です。
658～660年ごろ，大船団を組織し津軽方面に遠征した人物は誰か。,阿倍比羅夫,第3章,斉明天皇の命を受け、水軍を率いて蝦夷や粛慎を討伐し、領土を拡大した将軍です。
斉明天皇の死後に中大兄皇子がとった，天皇不在の状態で即位式を挙げずに政治を執り行うことを何というか。,称制,第3章,天皇が即位せずに政治を行うこと。中大兄皇子が白村江の戦いなどの際に行いました。
中臣鎌足らによって編集され668年に完成したとされる令は何か。,近江令,第3章,天智天皇が制定したとされる日本最初の法令（令）。存在については諸説あります。
令は古代の行政法や民法にあたるが，律は何にあたるか。,刑法,第3章,律令のうち、現代の刑法にあたる「してはいけないことと、その罰則」を定めたものです。
天皇を中心として，律令・格式により運営される国家を何というか。,律令国家,第3章,律（刑法）と令（行政法・民法）に基づく、中央集権的な統治体制を持つ国家のことです。
中央貴族が派遣されて地方一国を統治した国司は，のちに国衙とよばれるようになる役所を拠点としたが，この役所を何というか。,国府,第3章,地方行政の拠点。国司（都から派遣された役人）が政務を行う役所が置かれました。
国司の下で郡の民政・裁判にあたった，旧国造など各地の伝統的な地方豪族や有力農民から任命された役人を何というか。,郡司,第3章,地方行政単位の「郡」を治める役職。旧豪族が任命され、終身官として徴税などを担いました。
各役所の幹部を職務に応じて，長官（かみ）・次官(すけ)・判官(じょう）・主典(さかん）の四階級に分けた制度を何というか。,四等官制,第3章,役職を「守・介・掾・目（かみ・すけ・じょう・さかん）」の4等級に分ける、律令制の基本原則です。
正一位が太政大臣に任じられる，といったように，官人がその位階の等級に応じて官職に任命された制度を何というか。,官位相当制,第3章,官職の地位（官）と、位階（位）を対応させる制度。位階に応じて就ける役職が決まりました。
三位以上の貴族の子と孫，及び五位以上の貴族の子には，祖父や父の位階に応じて初めから一定の位階が与えられる制度を何というか。,蔭位の制,第3章,高位（三位以上など）の者の子や孫に、本人の功績がなくても一定の位階を与える特権的な制度です。
律令下の刑罰である「笞・杖・徒・流・死」は，総称して何とよばれたか。,五刑,第3章,律で定められた5種類の刑罰。軽い順に「笞（ち）・杖（じょう）・徒（ず）・流（る）・死（し）」となります。
貴族でも減免の特権を適用されなかった，天皇・国家・尊属に対する罪などの特に重いとされた八つの罪を総称して何というか。,八虐,第3章,天皇や国家に対する犯罪など、特に重いとされる8種類の罪。恩赦の対象外とされました。
６年ごとに作成され，人民の把握や班田収授に用いられた基本台帳を何というか。,戸籍,第3章,6年ごとに作成される住民台帳。班田収授（口分田の割り当て）や徴税の基本データとなりました。
土地を一辺360歩の正方形に区画する制度を何というか。,条里制,第3章,耕地を碁盤の目状に区画する制度。縦横を「条」と「里」で呼び、土地管理を容易にしました。
税負担の中心とされた，21～60歳までの男性を何というか。,正丁,第3章,21歳から60歳までの健康な成人男性。税や兵役の負担が最も重い区分です。
正丁の男性が負う課役の２分の１を負担した，61～65歳の男性を何というか。,次丁,第3章,61歳から64歳までの男性。正丁（せいてい）の半分の税負担とされました。
班田収授法により，６歳以上の男女に班給され，本人が死ぬと６年ごとの班年（６年１班）に回収された田を何というか。,口分田,第3章,班田収授法により、6歳以上の男女に与えられた田地。死後は国に返還されました。
